"","Date","Time","Level"
"7655","8/1/2001","21:24:00",1.836
"7656","8/1/2001","21:30:00",1.938
"7657","8/1/2001","21:36:00",1.935
"7658","8/1/2001","21:42:00",2.043
"7659","8/1/2001","21:48:00",2.099
"7660","8/1/2001","21:54:00",2.171
"7661","8/1/2001","22:00:00",2.184
"7662","8/1/2001","22:06:00",2.276
"7663","8/1/2001","22:12:00",2.289
"7664","8/1/2001","22:18:00",2.319
"7665","8/1/2001","22:24:00",2.368
"7666","8/1/2001","22:30:00",2.43
"7667","8/1/2001","22:36:00",2.407
"7668","8/1/2001","22:42:00",2.41
"7669","8/1/2001","22:48:00",2.463
"7670","8/1/2001","22:54:00",2.46
"7671","8/1/2001","23:00:00",2.447
"7672","8/1/2001","23:06:00",2.43
"7673","8/1/2001","23:12:00",2.479
"7674","8/1/2001","23:18:00",2.443
"7675","8/1/2001","23:24:00",2.433
"7676","8/1/2001","23:30:00",2.414
"7677","8/1/2001","23:36:00",2.397
"7678","8/1/2001","23:42:00",2.374
"7679","8/1/2001","23:48:00",2.345
"7680","8/1/2001","23:54:00",2.283
"7681","8/2/2001","0:00:00",2.227
"7682","8/2/2001","0:06:00",2.161
"7683","8/2/2001","0:12:00",2.092
"7684","8/2/2001","0:18:00",2.02
"7685","8/2/2001","0:24:00",1.912
"7686","8/2/2001","0:30:00",1.879
"7687","8/2/2001","0:36:00",1.781
"7688","8/2/2001","0:42:00",1.682
"7689","8/2/2001","0:48:00",1.603
"7690","8/2/2001","0:54:00",1.531
"7691","8/2/2001","1:00:00",1.426
"7692","8/2/2001","1:06:00",1.328
"7693","8/2/2001","1:12:00",1.216
"7694","8/2/2001","1:18:00",1.098
"7695","8/2/2001","1:24:00",0.97
"7696","8/2/2001","1:30:00",0.836
"7697","8/2/2001","1:36:00",0.731
"7698","8/2/2001","1:42:00",0.619
"7699","8/2/2001","1:48:00",0.488
"7700","8/2/2001","1:54:00",0.383
"7701","8/2/2001","2:00:00",0.268
"7702","8/2/2001","2:06:00",0.153
"7703","8/2/2001","2:12:00",0.035
"7704","8/2/2001","2:18:00",-0.057
"7705","8/2/2001","2:24:00",-0.178
"7706","8/2/2001","2:30:00",-0.29
"7707","8/2/2001","2:36:00",-0.382
"7708","8/2/2001","2:42:00",-0.5
"7709","8/2/2001","2:48:00",-0.595
"7710","8/2/2001","2:54:00",-0.71
"7711","8/2/2001","3:00:00",-0.788
"7712","8/2/2001","3:06:00",-0.897
"7713","8/2/2001","3:12:00",-0.992
"7714","8/2/2001","3:18:00",-1.093
"7715","8/2/2001","3:24:00",-1.198
"7716","8/2/2001","3:30:00",-1.294
"7717","8/2/2001","3:36:00",-1.372
"7718","8/2/2001","3:42:00",-1.477
"7719","8/2/2001","3:48:00",-1.556
"7720","8/2/2001","3:54:00",-1.641
"7721","8/2/2001","4:00:00",-1.707
"7722","8/2/2001","4:06:00",-1.802
"7723","8/2/2001","4:12:00",-1.864
"7724","8/2/2001","4:18:00",-1.937
"7725","8/2/2001","4:24:00",-2.006
"7726","8/2/2001","4:30:00",-2.068
"7727","8/2/2001","4:36:00",-2.137
"7728","8/2/2001","4:42:00",-2.173
"7729","8/2/2001","4:48:00",-2.229
"7730","8/2/2001","4:54:00",-2.281
"7731","8/2/2001","5:00:00",-2.321
"7732","8/2/2001","5:06:00",-2.343
"7733","8/2/2001","5:12:00",-2.357
"7734","8/2/2001","5:18:00",-2.406
"7735","8/2/2001","5:24:00",-2.409
"7736","8/2/2001","5:30:00",-2.435
"7737","8/2/2001","5:36:00",-2.429
"7738","8/2/2001","5:42:00",-2.435
"7739","8/2/2001","5:48:00",-2.448
"7740","8/2/2001","5:54:00",-2.403
"7741","8/2/2001","6:00:00",-2.416
"7742","8/2/2001","6:06:00",-2.416
"7743","8/2/2001","6:12:00",-2.357
"7744","8/2/2001","6:18:00",-2.347
"7745","8/2/2001","6:24:00",-2.281
"7746","8/2/2001","6:30:00",-2.186
"7747","8/2/2001","6:36:00",-2.137
"7748","8/2/2001","6:42:00",-2.061
"7749","8/2/2001","6:48:00",-1.973
"7750","8/2/2001","6:54:00",-1.887
"7751","8/2/2001","7:00:00",-1.766
"7752","8/2/2001","7:06:00",-1.7
"7753","8/2/2001","7:12:00",-1.595
"7754","8/2/2001","7:18:00",-1.497
"7755","8/2/2001","7:24:00",-1.408
"7756","8/2/2001","7:30:00",-1.274
"7757","8/2/2001","7:36:00",-1.192
"7758","8/2/2001","7:42:00",-1.11
"7759","8/2/2001","7:48:00",-0.992
"7760","8/2/2001","7:54:00",-0.877
"7761","8/2/2001","8:00:00",-0.792
"7762","8/2/2001","8:06:00",-0.683
"7763","8/2/2001","8:12:00",-0.572
"7764","8/2/2001","8:18:00",-0.467
"7765","8/2/2001","8:24:00",-0.345
"7766","8/2/2001","8:30:00",-0.24
"7767","8/2/2001","8:36:00",-0.145
"7768","8/2/2001","8:42:00",-0.027
"7769","8/2/2001","8:48:00",0.068
"7770","8/2/2001","8:54:00",0.157
"7771","8/2/2001","9:00:00",0.255
"7772","8/2/2001","9:06:00",0.344
"7773","8/2/2001","9:12:00",0.455
"7774","8/2/2001","9:18:00",0.524
"7775","8/2/2001","9:24:00",0.619
"7776","8/2/2001","9:30:00",0.701
"7777","8/2/2001","9:36:00",0.803
"7778","8/2/2001","9:42:00",0.918
"7779","8/2/2001","9:48:00",0.967
"7780","8/2/2001","9:54:00",1.036
"7781","8/2/2001","10:00:00",1.134
"7782","8/2/2001","10:06:00",1.177
"7783","8/2/2001","10:12:00",1.236
"7784","8/2/2001","10:18:00",1.282
"7785","8/2/2001","10:24:00",1.341
"7786","8/2/2001","10:30:00",1.423
"7787","8/2/2001","10:36:00",1.459
"7788","8/2/2001","10:42:00",1.508
"7789","8/2/2001","10:48:00",1.531
"7790","8/2/2001","10:54:00",1.61
"7791","8/2/2001","11:00:00",1.633
"7792","8/2/2001","11:06:00",1.656
"7793","8/2/2001","11:12:00",1.679
"7794","8/2/2001","11:18:00",1.679
"7795","8/2/2001","11:24:00",1.666
"7796","8/2/2001","11:30:00",1.676
"7797","8/2/2001","11:36:00",1.662
"7798","8/2/2001","11:42:00",1.626
"7799","8/2/2001","11:48:00",1.639
"7800","8/2/2001","11:54:00",1.571
"7801","8/2/2001","12:00:00",1.577
"7802","8/2/2001","12:06:00",1.512
"7803","8/2/2001","12:12:00",1.482
"7804","8/2/2001","12:18:00",1.42
"7805","8/2/2001","12:24:00",1.37
"7806","8/2/2001","12:30:00",1.282
"7807","8/2/2001","12:36:00",1.226
"7808","8/2/2001","12:42:00",1.147
"7809","8/2/2001","12:48:00",1.062
"7810","8/2/2001","12:54:00",0.941
"7811","8/2/2001","13:00:00",0.882
"7812","8/2/2001","13:06:00",0.806
"7813","8/2/2001","13:12:00",0.711
"7814","8/2/2001","13:18:00",0.531
"7815","8/2/2001","13:24:00",0.517
"7816","8/2/2001","13:30:00",0.426
"7817","8/2/2001","13:36:00",0.278
"7818","8/2/2001","13:42:00",0.176
"7819","8/2/2001","13:48:00",0.068
"7820","8/2/2001","13:54:00",-0.004
"7821","8/2/2001","14:00:00",-0.099
"7822","8/2/2001","14:06:00",-0.165
"7823","8/2/2001","14:12:00",-0.27
"7824","8/2/2001","14:18:00",-0.362
"7825","8/2/2001","14:24:00",-0.414
"7826","8/2/2001","14:30:00",-0.473
"7827","8/2/2001","14:36:00",-0.552
"7828","8/2/2001","14:42:00",-0.624
"7829","8/2/2001","14:48:00",-0.713
"7830","8/2/2001","14:54:00",-0.779
"7831","8/2/2001","15:00:00",-0.844
"7832","8/2/2001","15:06:00",-0.936
"7833","8/2/2001","15:12:00",-0.995
"7834","8/2/2001","15:18:00",-1.048
"7835","8/2/2001","15:24:00",-1.12
"7836","8/2/2001","15:30:00",-1.208
"7837","8/2/2001","15:36:00",-1.261
"7838","8/2/2001","15:42:00",-1.31
"7839","8/2/2001","15:48:00",-1.385
"7840","8/2/2001","15:54:00",-1.464
"7841","8/2/2001","16:00:00",-1.484
"7842","8/2/2001","16:06:00",-1.53
"7843","8/2/2001","16:12:00",-1.602
"7844","8/2/2001","16:18:00",-1.661
"7845","8/2/2001","16:24:00",-1.7
"7846","8/2/2001","16:30:00",-1.737
"7847","8/2/2001","16:36:00",-1.812
"7848","8/2/2001","16:42:00",-1.864
"7849","8/2/2001","16:48:00",-1.91
"7850","8/2/2001","16:54:00",-1.96
"7851","8/2/2001","17:00:00",-1.996
"7852","8/2/2001","17:06:00",-2.058
"7853","8/2/2001","17:12:00",-2.104
"7854","8/2/2001","17:18:00",-2.13
"7855","8/2/2001","17:24:00",-2.16
"7856","8/2/2001","17:30:00",-2.176
"7857","8/2/2001","17:36:00",-2.229
"7858","8/2/2001","17:42:00",-2.206
"7859","8/2/2001","17:48:00",-2.189
"7860","8/2/2001","17:54:00",-2.202
"7861","8/2/2001","18:00:00",-2.176
"7862","8/2/2001","18:06:00",-2.12
"7863","8/2/2001","18:12:00",-2.114
"7864","8/2/2001","18:18:00",-2.058
"7865","8/2/2001","18:24:00",-2.009
"7866","8/2/2001","18:30:00",-1.924
"7867","8/2/2001","18:36:00",-1.907
"7868","8/2/2001","18:42:00",-1.848
"7869","8/2/2001","18:48:00",-1.75
"7870","8/2/2001","18:54:00",-1.687
"7871","8/2/2001","19:00:00",-1.651
"7872","8/2/2001","19:06:00",-1.536
"7873","8/2/2001","19:12:00",-1.471
"7874","8/2/2001","19:18:00",-1.389
"7875","8/2/2001","19:24:00",-1.29
"7876","8/2/2001","19:30:00",-1.208
"7877","8/2/2001","19:36:00",-1.077
"7878","8/2/2001","19:42:00",-0.969
"7879","8/2/2001","19:48:00",-0.864
"7880","8/2/2001","19:54:00",-0.69
"7881","8/2/2001","20:00:00",-0.614
"7882","8/2/2001","20:06:00",-0.477
"7883","8/2/2001","20:12:00",-0.345
"7884","8/2/2001","20:18:00",-0.224
"7885","8/2/2001","20:24:00",-0.086
"7886","8/2/2001","20:30:00",0.042
"7887","8/2/2001","20:36:00",0.166
"7888","8/2/2001","20:42:00",0.278
"7889","8/2/2001","20:48:00",0.452
"7890","8/2/2001","20:54:00",0.544
"7891","8/2/2001","21:00:00",0.668
"7892","8/2/2001","21:06:00",0.8
"7893","8/2/2001","21:12:00",0.898
"7894","8/2/2001","21:18:00",1.029
"7895","8/2/2001","21:24:00",1.128
"7896","8/2/2001","21:30:00",1.239
"7897","8/2/2001","21:36:00",1.318
"7898","8/2/2001","21:42:00",1.426
"7899","8/2/2001","21:48:00",1.521
"7900","8/2/2001","21:54:00",1.63
"7901","8/2/2001","22:00:00",1.718
"7902","8/2/2001","22:06:00",1.8
"7903","8/2/2001","22:12:00",1.886
"7904","8/2/2001","22:18:00",1.964
"7905","8/2/2001","22:24:00",2.03
"7906","8/2/2001","22:30:00",2.092
"7907","8/2/2001","22:36:00",2.174
"7908","8/2/2001","22:42:00",2.214
"7909","8/2/2001","22:48:00",2.292
"7910","8/2/2001","22:54:00",2.289
"7911","8/2/2001","23:00:00",2.325
"7912","8/2/2001","23:06:00",2.391
"7913","8/2/2001","23:12:00",2.407
"7914","8/2/2001","23:18:00",2.437
"7915","8/2/2001","23:24:00",2.437
"7916","8/2/2001","23:30:00",2.453
"7917","8/2/2001","23:36:00",2.45
"7918","8/2/2001","23:42:00",2.492
"7919","8/2/2001","23:48:00",2.479
"7920","8/2/2001","23:54:00",2.456
"7921","8/3/2001","0:00:00",2.46
"7922","8/3/2001","0:06:00",2.424
"7923","8/3/2001","0:12:00",2.414
"7924","8/3/2001","0:18:00",2.365
"7925","8/3/2001","0:24:00",2.312
"7926","8/3/2001","0:30:00",2.286
"7927","8/3/2001","0:36:00",2.21
"7928","8/3/2001","0:42:00",2.158
"7929","8/3/2001","0:48:00",2.086
"7930","8/3/2001","0:54:00",2.013
"7931","8/3/2001","1:00:00",1.922
"7932","8/3/2001","1:06:00",1.817
"7933","8/3/2001","1:12:00",1.718
"7934","8/3/2001","1:18:00",1.616
"7935","8/3/2001","1:24:00",1.525
"7936","8/3/2001","1:30:00",1.367
"7937","8/3/2001","1:36:00",1.265
"7938","8/3/2001","1:42:00",1.151
"7939","8/3/2001","1:48:00",1.003
"7940","8/3/2001","1:54:00",0.888
"7941","8/3/2001","2:00:00",0.754
"7942","8/3/2001","2:06:00",0.629
"7943","8/3/2001","2:12:00",0.494
"7944","8/3/2001","2:18:00",0.373
"7945","8/3/2001","2:24:00",0.232
"7946","8/3/2001","2:30:00",0.091
"7947","8/3/2001","2:36:00",-0.027
"7948","8/3/2001","2:42:00",-0.149
"7949","8/3/2001","2:48:00",-0.277
"7950","8/3/2001","2:54:00",-0.404
"7951","8/3/2001","3:00:00",-0.509
"7952","8/3/2001","3:06:00",-0.631
"7953","8/3/2001","3:12:00",-0.723
"7954","8/3/2001","3:18:00",-0.847
"7955","8/3/2001","3:24:00",-0.929
"7956","8/3/2001","3:30:00",-1.031
"7957","8/3/2001","3:36:00",-1.136
"7958","8/3/2001","3:42:00",-1.238
"7959","8/3/2001","3:48:00",-1.303
"7960","8/3/2001","3:54:00",-1.402
"7961","8/3/2001","4:00:00",-1.484
"7962","8/3/2001","4:06:00",-1.579
"7963","8/3/2001","4:12:00",-1.658
"7964","8/3/2001","4:18:00",-1.743
"7965","8/3/2001","4:24:00",-1.828
"7966","8/3/2001","4:30:00",-1.904
"7967","8/3/2001","4:36:00",-1.992
"7968","8/3/2001","4:42:00",-2.065
"7969","8/3/2001","4:48:00",-2.143
"7970","8/3/2001","4:54:00",-2.206
"7971","8/3/2001","5:00:00",-2.271
"7972","8/3/2001","5:06:00",-2.347
"7973","8/3/2001","5:12:00",-2.409
"7974","8/3/2001","5:18:00",-2.475
"7975","8/3/2001","5:24:00",-2.537
"7976","8/3/2001","5:30:00",-2.583
"7977","8/3/2001","5:36:00",-2.632
"7978","8/3/2001","5:42:00",-2.678
"7979","8/3/2001","5:48:00",-2.734
"7980","8/3/2001","5:54:00",-2.773
"7981","8/3/2001","6:00:00",-2.793
"7982","8/3/2001","6:06:00",-2.829
"7983","8/3/2001","6:12:00",-2.839
"7984","8/3/2001","6:18:00",-2.862
"7985","8/3/2001","6:24:00",-2.872
"7986","8/3/2001","6:30:00",-2.865
"7987","8/3/2001","6:36:00",-2.865
"7988","8/3/2001","6:42:00",-2.849
"7989","8/3/2001","6:48:00",-2.832
"7990","8/3/2001","6:54:00",-2.803
"7991","8/3/2001","7:00:00",-2.76
"7992","8/3/2001","7:06:00",-2.734
"7993","8/3/2001","7:12:00",-2.675
"7994","8/3/2001","7:18:00",-2.599
"7995","8/3/2001","7:24:00",-2.547
"7996","8/3/2001","7:30:00",-2.475
"7997","8/3/2001","7:36:00",-2.399
"7998","8/3/2001","7:42:00",-2.301
"7999","8/3/2001","7:48:00",-2.222
"8000","8/3/2001","7:54:00",-2.12
"8001","8/3/2001","8:00:00",-2.025
"8002","8/3/2001","8:06:00",-1.93
"8003","8/3/2001","8:12:00",-1.825
"8004","8/3/2001","8:18:00",-1.723
"8005","8/3/2001","8:24:00",-1.612
"8006","8/3/2001","8:30:00",-1.51
"8007","8/3/2001","8:36:00",-1.415
"8008","8/3/2001","8:42:00",-1.294
"8009","8/3/2001","8:48:00",-1.192
"8010","8/3/2001","8:54:00",-1.074
"8011","8/3/2001","9:00:00",-0.959
"8012","8/3/2001","9:06:00",-0.854
"8013","8/3/2001","9:12:00",-0.746
"8014","8/3/2001","9:18:00",-0.621
"8015","8/3/2001","9:24:00",-0.513
"8016","8/3/2001","9:30:00",-0.411
"8017","8/3/2001","9:36:00",-0.296
"8018","8/3/2001","9:42:00",-0.178
"8019","8/3/2001","9:48:00",-0.099
"8020","8/3/2001","9:54:00",-0.008
"8021","8/3/2001","10:00:00",0.104
"8022","8/3/2001","10:06:00",0.189
"8023","8/3/2001","10:12:00",0.265
"8024","8/3/2001","10:18:00",0.357
"8025","8/3/2001","10:24:00",0.452
"8026","8/3/2001","10:30:00",0.511
"8027","8/3/2001","10:36:00",0.599
"8028","8/3/2001","10:42:00",0.672
"8029","8/3/2001","10:48:00",0.734
"8030","8/3/2001","10:54:00",0.78
"8031","8/3/2001","11:00:00",0.862
"8032","8/3/2001","11:06:00",0.895
"8033","8/3/2001","11:12:00",0.973
"8034","8/3/2001","11:18:00",0.993
"8035","8/3/2001","11:24:00",1.085
"8036","8/3/2001","11:30:00",1.121
"8037","8/3/2001","11:36:00",1.157
"8038","8/3/2001","11:42:00",1.197
"8039","8/3/2001","11:48:00",1.216
"8040","8/3/2001","11:54:00",1.259
"8041","8/3/2001","12:00:00",1.246
"8042","8/3/2001","12:06:00",1.282
"8043","8/3/2001","12:12:00",1.295
"8044","8/3/2001","12:18:00",1.282
"8045","8/3/2001","12:24:00",1.275
"8046","8/3/2001","12:30:00",1.252
"8047","8/3/2001","12:36:00",1.242
"8048","8/3/2001","12:42:00",1.197
"8049","8/3/2001","12:48:00",1.164
"8050","8/3/2001","12:54:00",1.121
"8051","8/3/2001","13:00:00",1.098
"8052","8/3/2001","13:06:00",1
"8053","8/3/2001","13:12:00",0.954
"8054","8/3/2001","13:18:00",0.914
"8055","8/3/2001","13:24:00",0.865
"8056","8/3/2001","13:30:00",0.773
"8057","8/3/2001","13:36:00",0.757
"8058","8/3/2001","13:42:00",0.645
"8059","8/3/2001","13:48:00",0.567
"8060","8/3/2001","13:54:00",0.498
"8061","8/3/2001","14:00:00",0.393
"8062","8/3/2001","14:06:00",0.288
"8063","8/3/2001","14:12:00",0.199
"8064","8/3/2001","14:18:00",0.101
"8065","8/3/2001","14:24:00",0.012
"8066","8/3/2001","14:30:00",-0.086
"8067","8/3/2001","14:36:00",-0.181
"8068","8/3/2001","14:42:00",-0.277
"8069","8/3/2001","14:48:00",-0.349
"8070","8/3/2001","14:54:00",-0.454
"8071","8/3/2001","15:00:00",-0.532
"8072","8/3/2001","15:06:00",-0.618
"8073","8/3/2001","15:12:00",-0.723
"8074","8/3/2001","15:18:00",-0.808
"8075","8/3/2001","15:24:00",-0.897
"8076","8/3/2001","15:30:00",-0.969
"8077","8/3/2001","15:36:00",-1.051
"8078","8/3/2001","15:42:00",-1.143
"8079","8/3/2001","15:48:00",-1.231
"8080","8/3/2001","15:54:00",-1.287
"8081","8/3/2001","16:00:00",-1.363
"8082","8/3/2001","16:06:00",-1.435
"8083","8/3/2001","16:12:00",-1.517
"8084","8/3/2001","16:18:00",-1.566
"8085","8/3/2001","16:24:00",-1.654
"8086","8/3/2001","16:30:00",-1.727
"8087","8/3/2001","16:36:00",-1.812
"8088","8/3/2001","16:42:00",-1.884
"8089","8/3/2001","16:48:00",-1.963
"8090","8/3/2001","16:54:00",-2.038
"8091","8/3/2001","17:00:00",-2.097
"8092","8/3/2001","17:06:00",-2.153
"8093","8/3/2001","17:12:00",-2.225
"8094","8/3/2001","17:18:00",-2.278
"8095","8/3/2001","17:24:00",-2.334
"8096","8/3/2001","17:30:00",-2.373
"8097","8/3/2001","17:36:00",-2.422
"8098","8/3/2001","17:42:00",-2.458
"8099","8/3/2001","17:48:00",-2.494
"8100","8/3/2001","17:54:00",-2.504
"8101","8/3/2001","18:00:00",-2.553
"8102","8/3/2001","18:06:00",-2.563
"8103","8/3/2001","18:12:00",-2.593
"8104","8/3/2001","18:18:00",-2.603
"8105","8/3/2001","18:24:00",-2.606
"8106","8/3/2001","18:30:00",-2.609
"8107","8/3/2001","18:36:00",-2.599
"8108","8/3/2001","18:42:00",-2.59
"8109","8/3/2001","18:48:00",-2.567
"8110","8/3/2001","18:54:00",-2.53
"8111","8/3/2001","19:00:00",-2.488
"8112","8/3/2001","19:06:00",-2.445
"8113","8/3/2001","19:12:00",-2.366
"8114","8/3/2001","19:18:00",-2.307
"8115","8/3/2001","19:24:00",-2.242
"8116","8/3/2001","19:30:00",-2.15
"8117","8/3/2001","19:36:00",-2.058
"8118","8/3/2001","19:42:00",-1.966
"8119","8/3/2001","19:48:00",-1.874
"8120","8/3/2001","19:54:00",-1.766
"8121","8/3/2001","20:00:00",-1.654
"8122","8/3/2001","20:06:00",-1.54
"8123","8/3/2001","20:12:00",-1.425
"8124","8/3/2001","20:18:00",-1.303
"8125","8/3/2001","20:24:00",-1.159
"8126","8/3/2001","20:30:00",-1.038
"8127","8/3/2001","20:36:00",-0.903
"8128","8/3/2001","20:42:00",-0.749
"8129","8/3/2001","20:48:00",-0.608
"8130","8/3/2001","20:54:00",-0.46
"8131","8/3/2001","21:00:00",-0.319
"8132","8/3/2001","21:06:00",-0.165
"8133","8/3/2001","21:12:00",-0.021
"8134","8/3/2001","21:18:00",0.12
"8135","8/3/2001","21:24:00",0.268
"8136","8/3/2001","21:30:00",0.412
"8137","8/3/2001","21:36:00",0.573
"8138","8/3/2001","21:42:00",0.691
"8139","8/3/2001","21:48:00",0.819
"8140","8/3/2001","21:54:00",0.934
"8141","8/3/2001","22:00:00",1.101
"8142","8/3/2001","22:06:00",1.174
"8143","8/3/2001","22:12:00",1.285
"8144","8/3/2001","22:18:00",1.413
"8145","8/3/2001","22:24:00",1.485
"8146","8/3/2001","22:30:00",1.59
"8147","8/3/2001","22:36:00",1.692
"8148","8/3/2001","22:42:00",1.784
"8149","8/3/2001","22:48:00",1.84
"8150","8/3/2001","22:54:00",1.931
"8151","8/3/2001","23:00:00",1.997
"8152","8/3/2001","23:06:00",2.056
"8153","8/3/2001","23:12:00",2.105
"8154","8/3/2001","23:18:00",2.161
"8155","8/3/2001","23:24:00",2.197
"8156","8/3/2001","23:30:00",2.233
"8157","8/3/2001","23:36:00",2.269
"8158","8/3/2001","23:42:00",2.289
"8159","8/3/2001","23:48:00",2.319
"8160","8/3/2001","23:54:00",2.355
"8161","8/4/2001","0:00:00",2.378
"8162","8/4/2001","0:06:00",2.401
"8163","8/4/2001","0:12:00",2.394
"8164","8/4/2001","0:18:00",2.424
"8165","8/4/2001","0:24:00",2.433
"8166","8/4/2001","0:30:00",2.414
"8167","8/4/2001","0:36:00",2.394
"8168","8/4/2001","0:42:00",2.384
"8169","8/4/2001","0:48:00",2.365
"8170","8/4/2001","0:54:00",2.328
"8171","8/4/2001","1:00:00",2.292
"8172","8/4/2001","1:06:00",2.25
"8173","8/4/2001","1:12:00",2.178
"8174","8/4/2001","1:18:00",2.141
"8175","8/4/2001","1:24:00",2.076
"8176","8/4/2001","1:30:00",2.007
"8177","8/4/2001","1:36:00",1.876
"8178","8/4/2001","1:42:00",1.81
"8179","8/4/2001","1:48:00",1.721
"8180","8/4/2001","1:54:00",1.613
"8181","8/4/2001","2:00:00",1.495
"8182","8/4/2001","2:06:00",1.377
"8183","8/4/2001","2:12:00",1.275
"8184","8/4/2001","2:18:00",1.154
"8185","8/4/2001","2:24:00",1.033
"8186","8/4/2001","2:30:00",0.905
"8187","8/4/2001","2:36:00",0.803
"8188","8/4/2001","2:42:00",0.672
"8189","8/4/2001","2:48:00",0.55
"8190","8/4/2001","2:54:00",0.412
"8191","8/4/2001","3:00:00",0.304
"8192","8/4/2001","3:06:00",0.153
"8193","8/4/2001","3:12:00",0.035
"8194","8/4/2001","3:18:00",-0.086
"8195","8/4/2001","3:24:00",-0.201
"8196","8/4/2001","3:30:00",-0.336
"8197","8/4/2001","3:36:00",-0.434
"8198","8/4/2001","3:42:00",-0.526
"8199","8/4/2001","3:48:00",-0.634
"8200","8/4/2001","3:54:00",-0.739
"8201","8/4/2001","4:00:00",-0.838
"8202","8/4/2001","4:06:00",-0.926
"8203","8/4/2001","4:12:00",-1.041
"8204","8/4/2001","4:18:00",-1.133
"8205","8/4/2001","4:24:00",-1.218
"8206","8/4/2001","4:30:00",-1.31
"8207","8/4/2001","4:36:00",-1.382
"8208","8/4/2001","4:42:00",-1.484
"8209","8/4/2001","4:48:00",-1.572
"8210","8/4/2001","4:54:00",-1.654
"8211","8/4/2001","5:00:00",-1.733
"8212","8/4/2001","5:06:00",-1.825
"8213","8/4/2001","5:12:00",-1.917
"8214","8/4/2001","5:18:00",-1.986
"8215","8/4/2001","5:24:00",-2.045
"8216","8/4/2001","5:30:00",-2.14
"8217","8/4/2001","5:36:00",-2.189
"8218","8/4/2001","5:42:00",-2.245
"8219","8/4/2001","5:48:00",-2.288
"8220","8/4/2001","5:54:00",-2.37
"8221","8/4/2001","6:00:00",-2.429
"8222","8/4/2001","6:06:00",-2.478
"8223","8/4/2001","6:12:00",-2.524
"8224","8/4/2001","6:18:00",-2.599
"8225","8/4/2001","6:24:00",-2.635
"8226","8/4/2001","6:30:00",-2.691
"8227","8/4/2001","6:36:00",-2.727
"8228","8/4/2001","6:42:00",-2.76
"8229","8/4/2001","6:48:00",-2.8
"8230","8/4/2001","6:54:00",-2.796
"8231","8/4/2001","7:00:00",-2.829
"8232","8/4/2001","7:06:00",-2.822
"8233","8/4/2001","7:12:00",-2.836
"8234","8/4/2001","7:18:00",-2.809
"8235","8/4/2001","7:24:00",-2.79
"8236","8/4/2001","7:30:00",-2.77
"8237","8/4/2001","7:36:00",-2.721
"8238","8/4/2001","7:42:00",-2.698
"8239","8/4/2001","7:48:00",-2.642
"8240","8/4/2001","7:54:00",-2.583
"8241","8/4/2001","8:00:00",-2.517
"8242","8/4/2001","8:06:00",-2.452
"8243","8/4/2001","8:12:00",-2.386
"8244","8/4/2001","8:18:00",-2.291
"8245","8/4/2001","8:24:00",-2.212
"8246","8/4/2001","8:30:00",-2.101
"8247","8/4/2001","8:36:00",-1.986
"8248","8/4/2001","8:42:00",-1.884
"8249","8/4/2001","8:48:00",-1.782
"8250","8/4/2001","8:54:00",-1.681
"8251","8/4/2001","9:00:00",-1.559
"8252","8/4/2001","9:06:00",-1.461
"8253","8/4/2001","9:12:00",-1.294
"8254","8/4/2001","9:18:00",-1.189
"8255","8/4/2001","9:24:00",-1.071
"8256","8/4/2001","9:30:00",-0.949
"8257","8/4/2001","9:36:00",-0.811
"8258","8/4/2001","9:42:00",-0.71
"8259","8/4/2001","9:48:00",-0.546
"8260","8/4/2001","9:54:00",-0.411
"8261","8/4/2001","10:00:00",-0.306
"8262","8/4/2001","10:06:00",-0.178
"8263","8/4/2001","10:12:00",-0.063
"8264","8/4/2001","10:18:00",0.052
"8265","8/4/2001","10:24:00",0.166
"8266","8/4/2001","10:30:00",0.278
"8267","8/4/2001","10:36:00",0.347
"8268","8/4/2001","10:42:00",0.521
"8269","8/4/2001","10:48:00",0.626
"8270","8/4/2001","10:54:00",0.727
"8271","8/4/2001","11:00:00",0.79
"8272","8/4/2001","11:06:00",0.878
"8273","8/4/2001","11:12:00",0.996
"8274","8/4/2001","11:18:00",1.059
"8275","8/4/2001","11:24:00",1.118
"8276","8/4/2001","11:30:00",1.21
"8277","8/4/2001","11:36:00",1.279
"8278","8/4/2001","11:42:00",1.341
"8279","8/4/2001","11:48:00",1.407
"8280","8/4/2001","11:54:00",1.479
"8281","8/4/2001","12:00:00",1.502
"8282","8/4/2001","12:06:00",1.574
"8283","8/4/2001","12:12:00",1.603
"8284","8/4/2001","12:18:00",1.649
"8285","8/4/2001","12:24:00",1.676
"8286","8/4/2001","12:30:00",1.718
"8287","8/4/2001","12:36:00",1.738
"8288","8/4/2001","12:42:00",1.741
"8289","8/4/2001","12:48:00",1.767
"8290","8/4/2001","12:54:00",1.764
"8291","8/4/2001","13:00:00",1.751
"8292","8/4/2001","13:06:00",1.754
"8293","8/4/2001","13:12:00",1.741
"8294","8/4/2001","13:18:00",1.708
"8295","8/4/2001","13:24:00",1.662
"8296","8/4/2001","13:30:00",1.63
"8297","8/4/2001","13:36:00",1.574
"8298","8/4/2001","13:42:00",1.525
"8299","8/4/2001","13:48:00",1.459
"8300","8/4/2001","13:54:00",1.384
"8301","8/4/2001","14:00:00",1.325
"8302","8/4/2001","14:06:00",1.239
"8303","8/4/2001","14:12:00",1.16
